name,odd_triangle_count,odd_slot_count,toggle_edges,mean_actual_delta,compressed_count,unchanged_count,expanded_count,delta_counts
sample_1076,8,15,"[[0, 1], [0, 6], [3, 9], [10, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1077,8,14,"[[0, 1], [0, 6], [3, 9], [10, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1078,8,15,"[[0, 1], [0, 6], [3, 9], [11, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1079,8,15,"[[0, 1], [0, 6], [3, 9], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1080,8,14,"[[0, 1], [0, 6], [3, 9], [12, 13], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1081,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [7, 10]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1082,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [7, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1083,8,14,"[[0, 1], [0, 6], [4, 9], [6, 12], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1084,8,14,"[[0, 1], [0, 6], [4, 9], [6, 12], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1085,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1086,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1087,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1088,8,15,"[[0, 1], [0, 6], [4, 9], [6, 12], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1089,8,14,"[[0, 1], [0, 6], [4, 9], [6, 12], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1090,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [7, 10]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1091,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [7, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1092,8,14,"[[0, 1], [0, 6], [4, 9], [6, 13], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1093,8,14,"[[0, 1], [0, 6], [4, 9], [6, 13], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1094,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1095,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1096,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1097,8,15,"[[0, 1], [0, 6], [4, 9], [6, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1098,8,14,"[[0, 1], [0, 6], [4, 9], [6, 13], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1099,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1100,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1101,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [9, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1102,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [9, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1103,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [11, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1104,8,15,"[[0, 1], [0, 6], [4, 9], [7, 10], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1105,8,14,"[[0, 1], [0, 6], [4, 9], [7, 10], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1106,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1107,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1108,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [9, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1109,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [9, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1110,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [11, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1111,8,15,"[[0, 1], [0, 6], [4, 9], [7, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1112,8,14,"[[0, 1], [0, 6], [4, 9], [7, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1113,8,15,"[[0, 1], [0, 6], [4, 9], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1114,8,15,"[[0, 1], [0, 6], [4, 9], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1115,8,14,"[[0, 1], [0, 6], [4, 9], [8, 13], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1116,8,15,"[[0, 1], [0, 6], [4, 9], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1117,8,14,"[[0, 1], [0, 6], [4, 9], [8, 13], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1118,8,15,"[[0, 1], [0, 6], [4, 9], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1119,8,15,"[[0, 1], [0, 6], [4, 9], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1120,8,14,"[[0, 1], [0, 6], [4, 9], [8, 14], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1121,8,15,"[[0, 1], [0, 6], [4, 9], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1122,8,14,"[[0, 1], [0, 6], [4, 9], [8, 14], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1123,8,14,"[[0, 1], [0, 6], [4, 9], [9, 11], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1124,8,15,"[[0, 1], [0, 6], [4, 9], [9, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1125,8,15,"[[0, 1], [0, 6], [4, 9], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1126,8,14,"[[0, 1], [0, 6], [4, 9], [9, 12], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1127,8,15,"[[0, 1], [0, 6], [4, 9], [9, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1128,8,15,"[[0, 1], [0, 6], [4, 9], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1129,8,14,"[[0, 1], [0, 6], [4, 9], [10, 11], [11, 12]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1130,8,15,"[[0, 1], [0, 6], [4, 9], [10, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1131,8,14,"[[0, 1], [0, 6], [4, 9], [10, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1132,8,15,"[[0, 1], [0, 6], [4, 9], [11, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1133,8,15,"[[0, 1], [0, 6], [4, 9], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1134,8,14,"[[0, 1], [0, 6], [4, 9], [12, 13], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1135,8,14,"[[0, 1], [0, 6], [6, 12], [7, 10], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1136,8,14,"[[0, 1], [0, 6], [6, 12], [7, 10], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1137,8,15,"[[0, 1], [0, 6], [6, 12], [7, 10], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1138,8,15,"[[0, 1], [0, 6], [6, 12], [7, 10], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1139,8,15,"[[0, 1], [0, 6], [6, 12], [7, 10], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1140,8,14,"[[0, 1], [0, 6], [6, 12], [7, 10], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1141,8,14,"[[0, 1], [0, 6], [6, 12], [7, 11], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1142,8,14,"[[0, 1], [0, 6], [6, 12], [7, 11], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1143,8,15,"[[0, 1], [0, 6], [6, 12], [7, 11], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1144,8,15,"[[0, 1], [0, 6], [6, 12], [7, 11], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1145,8,15,"[[0, 1], [0, 6], [6, 12], [7, 11], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1146,8,14,"[[0, 1], [0, 6], [6, 12], [7, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1147,8,15,"[[0, 1], [0, 6], [6, 12], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1148,8,15,"[[0, 1], [0, 6], [6, 12], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1149,8,14,"[[0, 1], [0, 6], [6, 12], [8, 13], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1150,8,15,"[[0, 1], [0, 6], [6, 12], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1151,8,15,"[[0, 1], [0, 6], [6, 12], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1152,8,15,"[[0, 1], [0, 6], [6, 12], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1153,8,14,"[[0, 1], [0, 6], [6, 12], [8, 14], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1154,8,15,"[[0, 1], [0, 6], [6, 12], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1155,8,15,"[[0, 1], [0, 6], [6, 12], [9, 11], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1156,8,15,"[[0, 1], [0, 6], [6, 12], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1157,8,15,"[[0, 1], [0, 6], [6, 12], [9, 12], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1158,8,15,"[[0, 1], [0, 6], [6, 12], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1159,8,15,"[[0, 1], [0, 6], [6, 12], [10, 11], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1160,8,14,"[[0, 1], [0, 6], [6, 12], [10, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1161,8,15,"[[0, 1], [0, 6], [6, 12], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1162,8,14,"[[0, 1], [0, 6], [6, 13], [7, 10], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1163,8,14,"[[0, 1], [0, 6], [6, 13], [7, 10], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1164,8,15,"[[0, 1], [0, 6], [6, 13], [7, 10], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1165,8,15,"[[0, 1], [0, 6], [6, 13], [7, 10], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1166,8,15,"[[0, 1], [0, 6], [6, 13], [7, 10], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1167,8,14,"[[0, 1], [0, 6], [6, 13], [7, 10], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1168,8,14,"[[0, 1], [0, 6], [6, 13], [7, 11], [8, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1169,8,14,"[[0, 1], [0, 6], [6, 13], [7, 11], [8, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1170,8,15,"[[0, 1], [0, 6], [6, 13], [7, 11], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1171,8,15,"[[0, 1], [0, 6], [6, 13], [7, 11], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1172,8,15,"[[0, 1], [0, 6], [6, 13], [7, 11], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1173,8,14,"[[0, 1], [0, 6], [6, 13], [7, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1174,8,15,"[[0, 1], [0, 6], [6, 13], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1175,8,15,"[[0, 1], [0, 6], [6, 13], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1176,8,14,"[[0, 1], [0, 6], [6, 13], [8, 13], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1177,8,15,"[[0, 1], [0, 6], [6, 13], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1178,8,15,"[[0, 1], [0, 6], [6, 13], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1179,8,15,"[[0, 1], [0, 6], [6, 13], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1180,8,14,"[[0, 1], [0, 6], [6, 13], [8, 14], [10, 11]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1181,8,15,"[[0, 1], [0, 6], [6, 13], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1182,8,15,"[[0, 1], [0, 6], [6, 13], [9, 11], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1183,8,15,"[[0, 1], [0, 6], [6, 13], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1184,8,15,"[[0, 1], [0, 6], [6, 13], [9, 12], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1185,8,15,"[[0, 1], [0, 6], [6, 13], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1186,8,15,"[[0, 1], [0, 6], [6, 13], [10, 11], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1187,8,14,"[[0, 1], [0, 6], [6, 13], [10, 11], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1188,8,15,"[[0, 1], [0, 6], [6, 13], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1189,8,15,"[[0, 1], [0, 6], [7, 10], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1190,8,15,"[[0, 1], [0, 6], [7, 10], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1191,8,15,"[[0, 1], [0, 6], [7, 10], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1192,8,14,"[[0, 1], [0, 6], [7, 10], [8, 13], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1193,8,15,"[[0, 1], [0, 6], [7, 10], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1194,8,15,"[[0, 1], [0, 6], [7, 10], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1195,8,15,"[[0, 1], [0, 6], [7, 10], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1196,8,14,"[[0, 1], [0, 6], [7, 10], [8, 14], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1197,8,15,"[[0, 1], [0, 6], [7, 10], [9, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1198,8,15,"[[0, 1], [0, 6], [7, 10], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1199,8,15,"[[0, 1], [0, 6], [7, 10], [9, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1200,8,15,"[[0, 1], [0, 6], [7, 10], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1201,8,15,"[[0, 1], [0, 6], [7, 10], [11, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1202,8,15,"[[0, 1], [0, 6], [7, 10], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1203,8,14,"[[0, 1], [0, 6], [7, 10], [12, 13], [13, 14]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1204,8,15,"[[0, 1], [0, 6], [7, 11], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1205,8,15,"[[0, 1], [0, 6], [7, 11], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1206,8,15,"[[0, 1], [0, 6], [7, 11], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1207,8,14,"[[0, 1], [0, 6], [7, 11], [8, 13], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1208,8,15,"[[0, 1], [0, 6], [7, 11], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1209,8,15,"[[0, 1], [0, 6], [7, 11], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1210,8,15,"[[0, 1], [0, 6], [7, 11], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1211,8,14,"[[0, 1], [0, 6], [7, 11], [8, 14], [12, 13]]",-0.4688888888888889,366,534,0,"{""-3"": 28, ""-1"": 338, ""0"": 534}"
sample_1212,8,15,"[[0, 1], [0, 6], [7, 11], [9, 11], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1213,8,15,"[[0, 1], [0, 6], [7, 11], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1214,8,15,"[[0, 1], [0, 6], [7, 11], [9, 12], [12, 13]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1215,8,15,"[[0, 1], [0, 6], [7, 11], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1216,10,15,"[[3, 4], [6, 12], [7, 10], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1217,10,15,"[[3, 4], [6, 12], [7, 10], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1218,10,15,"[[3, 4], [6, 12], [7, 10], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1219,10,15,"[[3, 4], [6, 12], [7, 10], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1220,10,15,"[[3, 4], [6, 12], [7, 10], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1221,10,15,"[[3, 4], [6, 12], [7, 10], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1222,10,15,"[[3, 4], [6, 12], [7, 10], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1223,10,15,"[[3, 4], [6, 12], [7, 10], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1224,10,15,"[[3, 4], [6, 12], [7, 10], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1225,10,15,"[[3, 4], [6, 12], [7, 11], [8, 13], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1226,10,15,"[[3, 4], [6, 12], [7, 11], [8, 13], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1227,10,15,"[[3, 4], [6, 12], [7, 11], [8, 13], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1228,10,15,"[[3, 4], [6, 12], [7, 11], [8, 14], [9, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1229,10,15,"[[3, 4], [6, 12], [7, 11], [8, 14], [9, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1230,10,15,"[[3, 4], [6, 12], [7, 11], [8, 14], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1231,10,15,"[[3, 4], [6, 12], [7, 11], [9, 11], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1232,10,15,"[[3, 4], [6, 12], [7, 11], [9, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1233,10,15,"[[3, 4], [6, 12], [7, 11], [11, 12], [13, 14]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1234,10,15,"[[3, 4], [6, 12], [8, 13], [9, 11], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1235,10,15,"[[3, 4], [6, 12], [8, 13], [9, 12], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1236,10,15,"[[3, 4], [6, 12], [8, 13], [10, 11], [11, 12]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
sample_1237,10,15,"[[3, 4], [6, 12], [8, 14], [9, 11], [10, 11]]",-0.5,390,510,0,"{""-3"": 30, ""-1"": 360, ""0"": 510}"
